Date,Tournament,Court,Surface,Wrank,Lrank,Wage,Lage,Wheight,Lheight,Wtitles,Ltitles,Wh2h,Lh2h,winner_hand,loser_hand,winner_weight,loser_weight,winner_YTD_Won_Lost,loser_YTD_Won_Lost,winner_YTD_Titles,loser_YTD_Titles,winner_CAREER_W_L,loser_CAREER_W_L,winner_Career_Prize_Money,loser_Career_Prize_Money,Winner,Loser
2019.07.27,Washington,Outdoor,Hard,92,0,33,(),196,,3,0,0,0,R,U,176,kg,3/17,0/212,0,0,240/286,0/13739,"$9,836,848",,Benoit Paire, Bye
2019.07.27,Washington,Outdoor,Hard,9,0,21,(),193,,1,0,0,0,R,U,194,kg,30/17,0/212,1,0,130/93,0/13739,"$7,443,072",,Felix Auger-Aliassime, Bye
2019.07.27,Washington,Outdoor,Hard,576,0,31,(),196,,8,0,0,0,R,U,216,kg,0/0,0/212,0,0,372/175,0/13739,"$20,218,982",,Milos Raonic, Bye
2019.07.27,Washington,Outdoor,Hard,67,0,31,(),180,,6,0,0,0,R,U,154,kg,22/16,0/212,1,0,314/213,0/13739,"$16,255,861",,David Goffin, Bye
2019.07.27,Washington,Outdoor,Hard,16,0,33,(),198,,20,0,0,0,R,U,196,kg,21/13,0/212,0,0,570/319,0/13739,"$30,588,972",,Marin Cilic, Bye
2019.07.27,Washington,Outdoor,Hard,22,0,37,(),208,,16,0,0,0,R,U,238,kg,17/14,0/212,0,0,474/300,0/13739,"$21,433,777",,John Isner, Bye
2019.07.27,Washington,Outdoor,Hard,1,0,26,(),198,,13,0,0,0,R,U,182,kg,27/10,0/212,0,0,249/109,0/13739,"$24,151,740",,Daniil Medvedev, Bye
2019.07.27,Washington,Outdoor,Hard,26,0,26,(),198,,4,0,0,0,R,U,192,kg,22/16,0/212,0,0,196/152,0/13739,"$11,161,554",,Karen Khachanov, Bye
2019.07.27,Washington,Outdoor,Hard,4,0,23,(),193,,9,0,0,0,R,U,198,kg,42/14,0/212,2,0,230/109,0/13739,"$19,838,180",,Stefanos Tsitsipas, Bye
2019.07.27,Washington,Outdoor,Hard,116,80,31,34,193,180,0,1,1,0,R,L,187,174,1/6,15/16,0,0,27/56,232/278,"$1,990,353","$9,175,704",Norbert Gombos,Adrian Mannarino
2019.07.27,Washington,Outdoor,Hard,29,39,24,25,188,196,1,1,2,1,R,R,190,180,15/14,22/18,0,1,117/133,92/88,"$5,970,770","$3,901,007",Frances Tiafoe,Alexander Bublik
2019.07.27,Washington,Outdoor,Hard,31,215,22,31,183,188,1,0,1,0,R,R,165,165,27/15,2/3,0,0,82/77,97/123,"$3,702,937","$8,972,885",Miomir Kecmanovic,Pierre-Hugues Herbert
2019.07.27,Washington,Outdoor,Hard,95,122,28,32,183,193,0,0,1,0,R,R,181,202,8/14,2/11,0,0,83/109,166/202,"$4,027,008","$7,597,772",Jordan Thompson,Jan-Lennard Struff
2019.07.27,Washington,Outdoor,Hard,497,46,27,25,188,193,2,0,1,1,R,R,183,176,0/0,7/14,0,0,117/115,69/69,"$5,765,703","$3,114,801",Kyle Edmund,Lloyd Harris
2019.07.27,Washington,Outdoor,Hard,93,24,33,23,188,183,1,5,1,0,R,R,183,152,2/10,28/16,0,0,74/95,137/99,"$3,598,235","$7,228,398",Peter Gojowczyk,Alex de Minaur
2019.07.27,Washington,Outdoor,Hard,45,175,27,37,193,183,6,14,2,0,R,R,187,154,21/7,4/6,0,0,189/110,501/392,"$11,194,480","$15,918,767",Nick Kyrgios,Gilles Simon
2019.07.27,Washington,Outdoor,Hard,92,388,33,25,196,188,3,0,1,0,R,R,176,172,3/17,0/0,0,0,240/286,5/14,"$9,836,848","$1,236,373",Benoit Paire,Marc Polmans
2019.07.27,Washington,Outdoor,Hard,9,17,21,24,193,211,1,4,1,0,R,R,194,225,30/17,20/14,1,2,130/93,88/83,"$7,443,072","$4,198,775",Felix Auger-Aliassime,Reilly Opelka
2019.07.27,Washington,Outdoor,Hard,576,858,31,34,196,175,8,0,3,0,R,R,216,160,0/0,0/0,0,0,372/175,43/85,"$20,218,982","$2,067,979",Milos Raonic,Tim Smyczek
2019.07.27,Washington,Outdoor,Hard,97,67,26,31,170,180,1,6,1,1,L,R,141,154,5/10,22/16,0,1,80/103,314/213,"$3,805,379","$16,255,861",Yoshihito Nishioka,David Goffin
2019.07.27,Washington,Outdoor,Hard,16,326,33,31,198,191,20,0,3,2,R,R,196,195,21/13,0/2,0,0,570/319,66/91,"$30,588,972","$2,676,041",Marin Cilic,Marius Copil
2019.07.27,Washington,Outdoor,Hard,22,12,37,25,208,196,16,5,2,0,R,R,238,179,17/14,28/12,0,1,474/300,112/90,"$21,433,777","$7,367,623",John Isner,Hubert Hurkacz
2019.07.27,Washington,Outdoor,Hard,1,184,26,28,198,183,13,0,1,0,R,R,182,175,27/10,0/1,0,0,249/109,22/39,"$24,151,740","$1,562,054",Daniil Medvedev,Bjorn Fratangelo
2019.07.27,Washington,Outdoor,Hard,0,26,(1,26,188,198,18,4,3,0,R,R,205,192,2/6,22/16,0,0,467/237,196/152,"$22,458,018","$11,161,554",Jo-Wilfried Tsonga,Karen Khachanov
2019.07.27,Washington,Outdoor,Hard,4,34,23,25,193,185,9,1,2,0,R,R,198,180,42/14,23/17,2,0,230/109,74/68,"$19,838,180","$3,092,308",Stefanos Tsitsipas,Tommy Paul
2019.07.27,Washington,Outdoor,Hard,45,97,27,26,193,170,6,1,3,0,R,L,187,141,21/7,5/10,0,0,189/110,80/103,"$11,194,480","$3,805,379",Nick Kyrgios,Yoshihito Nishioka
2019.07.27,Washington,Outdoor,Hard,116,31,31,22,193,183,0,1,1,0,R,R,187,165,1/6,27/15,0,0,27/56,82/77,"$1,990,353","$3,702,937",Norbert Gombos,Miomir Kecmanovic
2019.07.27,Washington,Outdoor,Hard,497,0,27,(1,188,188,2,18,1,1,R,R,183,205,0/0,2/6,0,0,117/115,467/237,"$5,765,703","$22,458,018",Kyle Edmund,Jo-Wilfried Tsonga
2019.07.27,Washington,Outdoor,Hard,93,576,33,31,188,196,1,8,2,1,R,R,183,216,2/10,0/0,0,0,74/95,372/175,"$3,598,235","$20,218,982",Peter Gojowczyk,Milos Raonic
2019.07.27,Washington,Outdoor,Hard,16,9,33,21,198,193,20,1,3,1,R,R,196,194,21/13,30/17,0,1,570/319,130/93,"$30,588,972","$7,443,072",Marin Cilic,Felix Auger-Aliassime
2019.07.27,Washington,Outdoor,Hard,92,22,33,37,196,208,3,16,2,1,R,R,176,238,3/17,17/14,0,0,240/286,474/300,"$9,836,848","$21,433,777",Benoit Paire,John Isner
2019.07.27,Washington,Outdoor,Hard,1,29,26,24,198,188,13,1,4,0,R,R,182,190,27/10,15/14,0,0,249/109,117/133,"$24,151,740","$5,970,770",Daniil Medvedev,Frances Tiafoe
2019.07.27,Washington,Outdoor,Hard,4,95,23,28,193,183,9,0,2,0,R,R,198,181,42/14,8/14,2,0,230/109,83/109,"$19,838,180","$4,027,008",Stefanos Tsitsipas,Jordan Thompson
2019.07.27,Washington,Outdoor,Hard,45,116,27,31,193,193,6,0,2,0,R,R,187,187,21/7,1/6,0,0,189/110,27/56,"$11,194,480","$1,990,353",Nick Kyrgios,Norbert Gombos
2019.07.27,Washington,Outdoor,Hard,93,497,33,27,188,188,1,2,1,2,R,R,183,183,2/10,0/0,0,0,74/95,117/115,"$3,598,235","$5,765,703",Peter Gojowczyk,Kyle Edmund
2019.07.27,Washington,Outdoor,Hard,1,16,26,33,198,198,13,20,3,1,R,R,182,196,27/10,21/13,0,0,249/109,570/319,"$24,151,740","$30,588,972",Daniil Medvedev,Marin Cilic
2019.07.27,Washington,Outdoor,Hard,4,92,23,33,193,196,9,3,4,1,R,R,198,176,42/14,3/17,2,0,230/109,240/286,"$19,838,180","$9,836,848",Stefanos Tsitsipas,Benoit Paire
2019.07.27,Washington,Outdoor,Hard,1,93,26,33,198,188,13,1,1,0,R,R,182,183,27/10,2/10,0,0,249/109,74/95,"$24,151,740","$3,598,235",Daniil Medvedev,Peter Gojowczyk
2019.07.27,Washington,Outdoor,Hard,45,4,27,23,193,193,6,9,4,1,R,R,187,198,21/7,42/14,0,2,189/110,230/109,"$11,194,480","$19,838,180",Nick Kyrgios,Stefanos Tsitsipas
2019.07.27,Washington,Outdoor,Hard,45,1,27,26,193,198,6,13,2,1,R,R,187,182,21/7,27/10,0,0,189/110,249/109,"$11,194,480","$24,151,740",Nick Kyrgios,Daniil Medvedev
2019.07.29,Los Cabos,Outdoor,Hard,1325,314,27,34,,188,0,0,0,0,R,R,kg,192,0/0,0/0,0,0,0/0,98/148,"$91,216","$3,601,834",Jacob Grills,Lukas Lacko
2019.07.29,Los Cabos,Outdoor,Hard,289,0,25,22,196,0 c,0,0,0,0,R,L,187,169,0/0,0/0,0,0,0/5,0/0,"$680,319","$8,623",Maxime Janvier,Juan Ignacio Batalla
2019.07.29,Los Cabos,Outdoor,Hard,1086,514,30,36,203,193,0,4,0,0,R,R,190,176,0/0,0/0,0,0,2/3,177/215,"$408,536","$5,606,768",Danilo Petrovic,Sergiy Stakhovsky
2019.07.29,Los Cabos,Outdoor,Hard,1325,54,31,28,193,180,0,0,0,1,R,R,190,170,2/0,11/19,0,0,29/21,46/55,"$1,483,890","$2,311,726",Marcelo Arevalo,Marcos Giron
2019.07.29,Los Cabos,Outdoor,Hard,339,796,33,27,180,191,0,0,0,0,R,R,152,200,0/0,0/0,0,0,11/22,5/6,"$1,072,466","$97,027",Jason Jung,Gerardo Lopez Villasenor
2019.07.29,Los Cabos,Outdoor,Hard,159,1274,29,28,196,193,0,0,0,0,R,R,190,200,4/8,0/0,0,0,62/58,5/11,"$1,898,609","$660,596",Egor Gerasimov,Dennis Novikov
2019.07.29,Los Cabos,Outdoor,Hard,149,1108,28,33,180,188,0,0,0,0,L,L,175,185,2/7,0/0,0,0,36/46,5/22,"$2,247,470","$1,566,128",Dominik Koepfer,John-Patrick Smith
2019.07.29,Los Cabos,Outdoor,Hard,77,691,24,28,180,183,1,0,0,0,R,R,159,171,12/16,0/0,0,0,49/48,3/7,"$1,985,610","$134,086",Soonwoo Kwon,Luis Patino
2019.07.29,Los Cabos,Outdoor,Hard,339,1086,33,30,180,203,0,0,0,0,R,R,152,190,0/0,0/0,0,0,11/22,2/3,"$1,072,466","$408,536",Jason Jung,Danilo Petrovic
2019.07.29,Los Cabos,Outdoor,Hard,289,159,25,29,196,196,0,0,0,0,R,R,187,190,0/0,4/8,0,0,0/5,62/58,"$680,319","$1,898,609",Maxime Janvier,Egor Gerasimov
2019.07.29,Los Cabos,Outdoor,Hard,149,1325,28,27,180,,0,0,0,0,L,R,175,kg,2/7,0/0,0,0,36/46,0/0,"$2,247,470","$91,216",Dominik Koepfer,Jacob Grills
2019.07.29,Los Cabos,Outdoor,Hard,77,1325,24,31,180,193,1,0,0,0,R,R,159,190,12/16,2/0,0,0,49/48,29/21,"$1,985,610","$1,483,890",Soonwoo Kwon,Marcelo Arevalo
2019.07.29,Los Cabos,Outdoor,Hard,11,192,26,28,188,183,4,0,1,1,L,R,181,176,32/16,1/2,2,0,135/101,12/30,"$7,012,074","$1,607,003",Cameron Norrie,Gregoire Barrere
2019.07.29,Los Cabos,Outdoor,Hard,77,202,24,31,180,180,1,0,1,0,R,L,159,154,12/16,1/1,0,0,49/48,32/50,"$1,985,610","$1,541,967",Soonwoo Kwon,Cedrik-Marcel Stebe
2019.07.29,Los Cabos,Outdoor,Hard,73,289,26,25,193,196,1,0,1,0,R,R,185,187,15/9,0/0,1,0,44/56,0/5,"$2,465,682","$680,319",Thanasi Kokkinakis,Maxime Janvier
2019.07.29,Los Cabos,Outdoor,Hard,295,84,32,33,188,183,0,1,1,0,L,R,176,174,0/1,7/14,0,0,10/27,117/144,"$938,291","$5,185,800",Prajnesh Gunneswaran,John Millman
2019.07.29,Los Cabos,Outdoor,Hard,375,339,33,33,191,180,6,0,1,0,R,R,187,152,2/0,0/0,0,0,247/239,11/22,"$7,649,959","$1,072,466",Ernests Gulbis,Jason Jung
2019.07.29,Los Cabos,Outdoor,Hard,809,1341,36,26,191,178,4,0,1,0,R,L,176,159,0/0,0/0,0,0,202/250,3/13,"$11,983,770","$131,915",Marcel Granollers,Lucas Gomez
2019.07.29,Los Cabos,Outdoor,Hard,18,85,31,32,191,188,8,4,5,3,R,R,179,190,18/13,11/10,0,0,364/243,190/191,"$21,498,490","$7,628,987",Grigor Dimitrov,Steve Johnson
2019.07.29,Los Cabos,Outdoor,Hard,102,343,29,30,191,188,1,1,1,0,R,R,185,195,8/11,0/3,0,0,62/101,47/75,"$2,803,802","$3,454,806",Taro Daniel,Tennys Sandgren
2019.07.29,Los Cabos,Outdoor,Hard,213,185,34,30,183,175,1,3,2,3,R,R,159,150,1/7,4/4,0,0,172/229,124/136,"$6,720,550","$4,662,152",Mikhail Kukushkin,Damir Dzumhur
2019.07.29,Los Cabos,Outdoor,Hard,109,0,32,38,175,180,1,4,1,0,R,R,152,176,5/7,0/0,0,0,91/125,288/257,"$4,436,940","$8,616,024",Radu Albot,Janko Tipsarevic
2019.07.29,Los Cabos,Outdoor,Hard,170,70,28,26,180,185,1,5,1,1,R,R,154,187,4/5,16/16,0,0,35/50,97/86,"$2,101,811","$4,824,894",Juan Ignacio Londero,Cristian Garin
2019.07.29,Los Cabos,Outdoor,Hard,13,149,24,28,196,180,3,0,2,1,R,L,190,175,29/11,2/7,2,0,160/134,36/46,"$8,193,645","$2,247,470",Taylor Fritz,Dominik Koepfer
2019.07.29,Los Cabos,Outdoor,Hard,210,0,28,(),185,,5,0,0,0,R,U,185,kg,3/6,0/212,0,0,139/128,0/13739,"$8,105,164",,Lucas Pouille, Bye
2019.07.29,Los Cabos,Outdoor,Hard,14,0,29,(),170,,4,0,0,0,R,U,141,kg,26/16,0/212,0,0,232/182,0/13739,"$12,477,487",,Diego Schwartzman, Bye
2019.07.29,Los Cabos,Outdoor,Hard,204,0,32,(),183,,1,0,0,0,L,U,174,kg,0/0,0/212,0,0,119/138,0/13739,"$5,731,930",,Guido Pella, Bye
2019.07.29,Los Cabos,Outdoor,Hard,61,0,35,(),178,,9,0,0,0,R,U,174,kg,13/13,0/212,0,0,399/352,0/13739,"$17,144,018",,Fabio Fognini, Bye
2019.07.29,Los Cabos,Outdoor,Hard,77,170,24,28,180,180,1,1,1,0,R,R,159,154,12/16,4/5,0,0,49/48,35/50,"$1,985,610","$2,101,811",Soonwoo Kwon,Juan Ignacio Londero
2019.07.29,Los Cabos,Outdoor,Hard,213,11,34,26,183,188,1,4,1,0,R,L,159,181,1/7,32/16,0,2,172/229,135/101,"$6,720,550","$7,012,074",Mikhail Kukushkin,Cameron Norrie
2019.07.29,Los Cabos,Outdoor,Hard,109,102,32,29,175,191,1,1,1,0,R,R,152,185,5/7,8/11,0,0,91/125,62/101,"$4,436,940","$2,803,802",Radu Albot,Taro Daniel
2019.07.29,Los Cabos,Outdoor,Hard,13,295,24,32,196,188,3,0,1,0,R,L,190,176,29/11,0/1,2,0,160/134,10/27,"$8,193,645","$938,291",Taylor Fritz,Prajnesh Gunneswaran
2019.07.29,Los Cabos,Outdoor,Hard,73,210,26,28,193,185,1,5,1,0,R,R,185,185,15/9,3/6,1,0,44/56,139/128,"$2,465,682","$8,105,164",Thanasi Kokkinakis,Lucas Pouille
2019.07.29,Los Cabos,Outdoor,Hard,14,375,29,33,170,191,4,6,1,0,R,R,141,187,26/16,2/0,0,0,232/182,247/239,"$12,477,487","$7,649,959",Diego Schwartzman,Ernests Gulbis
2019.07.29,Los Cabos,Outdoor,Hard,204,18,32,31,183,191,1,8,2,1,L,R,174,179,0/0,18/13,0,0,119/138,364/243,"$5,731,930","$21,498,490",Guido Pella,Grigor Dimitrov
2019.07.29,Los Cabos,Outdoor,Hard,61,809,35,36,178,191,9,4,4,4,R,R,174,176,13/13,0/0,0,0,399/352,202/250,"$17,144,018","$11,983,770",Fabio Fognini,Marcel Granollers
2019.07.29,Los Cabos,Outdoor,Hard,109,73,32,26,175,193,1,1,1,0,R,R,152,185,5/7,15/9,0,1,91/125,44/56,"$4,436,940","$2,465,682",Radu Albot,Thanasi Kokkinakis
2019.07.29,Los Cabos,Outdoor,Hard,14,213,29,34,170,183,4,1,2,1,R,R,141,159,26/16,1/7,0,0,232/182,172/229,"$12,477,487","$6,720,550",Diego Schwartzman,Mikhail Kukushkin
2019.07.29,Los Cabos,Outdoor,Hard,204,77,32,24,183,180,1,1,3,0,L,R,174,159,0/0,12/16,0,0,119/138,49/48,"$5,731,930","$1,985,610",Guido Pella,Soonwoo Kwon
2019.07.29,Los Cabos,Outdoor,Hard,13,61,24,35,196,178,3,9,1,1,R,R,190,174,29/11,13/13,2,0,160/134,399/352,"$8,193,645","$17,144,018",Taylor Fritz,Fabio Fognini
2019.07.29,Los Cabos,Outdoor,Hard,13,109,24,32,196,175,3,1,2,0,R,R,190,152,29/11,5/7,2,0,160/134,91/125,"$8,193,645","$4,436,940",Taylor Fritz,Radu Albot
2019.07.29,Los Cabos,Outdoor,Hard,14,204,29,32,170,183,4,1,2,2,R,L,141,174,26/16,0/0,0,0,232/182,119/138,"$12,477,487","$5,731,930",Diego Schwartzman,Guido Pella
2019.07.29,Los Cabos,Outdoor,Hard,14,13,29,24,170,196,4,3,2,1,R,R,141,190,26/16,29/11,0,2,232/182,160/134,"$12,477,487","$8,193,645",Diego Schwartzman,Taylor Fritz
2019.07.29,Kitzbuhel,Outdoor,Clay,152,0,30,30,193,180,0,0,0,0,R,L,190,201,3/4,0/0,0,0,27/32,0/0,"$1,326,118","$238,180",Yannick Hanfmann,Cheng-Peng Hsieh
2019.07.29,Kitzbuhel,Outdoor,Clay,452,1876,23,22,193,,0,0,0,0,R,R,194,kg,0/2,0/0,0,0,2/8,0/0,"$533,834","$7,506",Elliot Benchetrit,Moritz Thiem
2019.07.29,Kitzbuhel,Outdoor,Clay,0,234,(1,34,183,185,2,0,0,0,R,R,178,174,0/0,0/0,0,0,134/193,1/2,"$4,253,764","$333,444",Carlos Berlocq,Miljan Zekic
2019.07.29,Kitzbuhel,Outdoor,Clay,693,1325,22,31,185,193,0,0,0,0,R,R,167,194,0/0,0/0,0,0,0/0,3/6,"$28,789","$386,886",Sandro Kopp,Viktor Galovic
2019.07.29,Kitzbuhel,Outdoor,Clay,945,0,39,39,185,198,5,0,0,0,R,R,176,194,0/0,0/0,0,0,297/354,0/0,"$8,451,851","$882,720",Guillermo Garcia-Lopez,Igor Zelenay
2019.07.29,Kitzbuhel,Outdoor,Clay,420,99,35,26,188,196,0,0,0,0,R,L,190,189,0/0,1/3,0,0,31/55,7/11,"$1,696,974","$521,289",Matthias Bachinger,Marc-Andrea Huesler
2019.07.29,Kitzbuhel,Outdoor,Clay,309,449,26,35,183,185,0,2,0,0,R,R,172,189,0/0,1/1,0,0,0/3,230/266,"$342,106","$6,319,460",Lucas Miedler,Denis Istomin
2019.07.29,Kitzbuhel,Outdoor,Clay,74,393,29,27,180,183,0,0,0,0,R,R,165,176,5/11,0/0,0,0,33/47,3/4,"$1,554,024","$465,904",Hugo Dellien,Pedja Krstin
2019.07.29,Kitzbuhel,Outdoor,Clay,309,0,26,(1,183,183,0,2,0,0,R,R,172,178,0/0,0/0,0,0,0/3,134/193,"$342,106","$4,253,764",Lucas Miedler,Carlos Berlocq
2019.07.29,Kitzbuhel,Outdoor,Clay,945,452,39,23,185,193,5,0,0,0,R,R,176,194,0/0,0/2,0,0,297/354,2/8,"$8,451,851","$533,834",Guillermo Garcia-Lopez,Elliot Benchetrit
2019.07.29,Kitzbuhel,Outdoor,Clay,420,152,35,30,188,193,0,0,0,0,R,R,190,190,0/0,3/4,0,0,31/55,27/32,"$1,696,974","$1,326,118",Matthias Bachinger,Yannick Hanfmann
2019.07.29,Kitzbuhel,Outdoor,Clay,74,693,29,22,180,185,0,0,0,0,R,R,165,167,5/11,0/0,0,0,33/47,0/0,"$1,554,024","$28,789",Hugo Dellien,Sandro Kopp
2019.07.29,Kitzbuhel,Outdoor,Clay,227,309,26,26,191,183,0,0,1,0,R,R,179,172,0/1,0/0,0,0,10/13,0/3,"$867,559","$342,106",Sebastian Ofner,Lucas Miedler
2019.07.29,Kitzbuhel,Outdoor,Clay,154,148,28,23,183,191,0,0,2,0,R,L,178,184,2/4,1/3,0,0,26/49,7/15,"$1,636,709","$615,156",Dennis Novak,Jurij Rodionov
2019.07.29,Kitzbuhel,Outdoor,Clay,63,223,25,33,183,173,0,0,1,0,R,R,168,154,12/14,0/1,0,0,55/81,27/63,"$2,741,436","$2,429,482",Jaume Munar,Thomas Fabbiano
2019.07.29,Kitzbuhel,Outdoor,Clay,186,945,29,39,183,185,0,5,2,0,R,R,181,176,0/2,0/0,0,0,22/44,297/354,"$1,478,946","$8,451,851",Jozef Kovalik,Guillermo Garcia-Lopez
2019.07.29,Kitzbuhel,Outdoor,Clay,262,64,38,36,178,183,8,15,3,2,R,R,154,174,1/3,14/11,0,0,478/387,576/357,"$13,749,731","$19,538,187",Philipp Kohlschreiber,Richard Gasquet
2019.07.29,Kitzbuhel,Outdoor,Clay,977,147,35,29,188,185,1,3,2,0,R,R,165,171,0/0,2/6,0,0,297/303,65/111,"$10,535,763","$4,438,907",Jeremy Chardy,Marco Cecchinato
2019.07.29,Kitzbuhel,Outdoor,Clay,88,74,29,29,183,180,1,0,1,1,R,R,170,165,5/13,5/11,0,0,68/91,33/47,"$3,099,905","$1,554,024",Roberto Carballes Baena,Hugo Dellien
2019.07.29,Kitzbuhel,Outdoor,Clay,420,0,35,33,188,191,0,6,2,0,R,L,190,187,0/0,0/0,0,0,31/55,149/153,"$1,696,974","$5,524,410",Matthias Bachinger,Martin Klizan
2019.07.29,Kitzbuhel,Outdoor,Clay,5,23,23,31,183,188,8,6,2,2,R,R,170,172,31/13,21/16,2,0,150/83,251/200,"$7,726,248","$13,678,168",Casper Ruud,Pablo Carreno Busta
2019.07.29,Kitzbuhel,Outdoor,Clay,60,125,27,31,191,193,2,2,2,0,R,L,168,198,17/19,9/19,0,0,84/87,162/196,"$3,990,596","$5,904,021",Lorenzo Sonego,Federico Delbonis
2019.07.29,Kitzbuhel,Outdoor,Clay,94,0,36,35,180,191,4,2,3,3,R,R,176,176,7/11,0/0,0,0,161/236,179/197,"$6,931,384","$7,035,294",Pablo Andujar,Leonardo Mayer
2019.07.29,Kitzbuhel,Outdoor,Clay,40,98,34,30,188,188,4,1,1,3,L,R,168,181,15/16,13/15,1,0,256/285,122/120,"$9,448,129","$5,266,060",Albert Ramos-Vinolas,Marton Fucsovics
2019.07.29,Kitzbuhel,Outdoor,Clay,225,0,36,(),180,,6,0,0,0,R,U,173,kg,4/7,0/212,0,0,242/224,0/13739,"$9,643,411",,Pablo Cuevas, Bye
2019.07.29,Kitzbuhel,Outdoor,Clay,126,0,38,(),188,,7,0,0,0,L,U,198,kg,4/7,0/212,0,0,558/438,0/13739,"$18,136,660",,Fernando Verdasco, Bye
2019.07.29,Kitzbuhel,Outdoor,Clay,75,0,32,(),183,,1,0,0,0,R,U,183,kg,8/18,0/212,0,0,160/212,0/13739,"$7,697,271",,Dusan Lajovic, Bye
2019.07.29,Kitzbuhel,Outdoor,Clay,274,0,28,(),185,,17,0,0,0,R,U,174,kg,2/7,0/212,0,0,311/173,0/13739,"$29,015,317",,Dominic Thiem, Bye
2019.07.29,Kitzbuhel,Outdoor,Clay,5,420,23,35,183,188,8,0,1,0,R,R,170,190,31/13,0/0,2,0,150/83,31/55,"$7,726,248","$1,696,974",Casper Ruud,Matthias Bachinger
2019.07.29,Kitzbuhel,Outdoor,Clay,40,63,34,25,188,183,4,0,3,0,L,R,168,168,15/16,12/14,1,0,256/285,55/81,"$9,448,129","$2,741,436",Albert Ramos-Vinolas,Jaume Munar
2019.07.29,Kitzbuhel,Outdoor,Clay,94,262,36,38,180,178,4,8,4,2,R,R,176,154,7/11,1/3,0,0,161/236,478/387,"$6,931,384","$13,749,731",Pablo Andujar,Philipp Kohlschreiber
2019.07.29,Kitzbuhel,Outdoor,Clay,60,88,27,29,191,183,2,1,2,1,R,R,168,170,17/19,5/13,0,0,84/87,68/91,"$3,990,596","$3,099,905",Lorenzo Sonego,Roberto Carballes Baena
2019.07.29,Kitzbuhel,Outdoor,Clay,225,154,36,28,180,183,6,0,1,1,R,R,173,178,4/7,2/4,0,0,242/224,26/49,"$9,643,411","$1,636,709",Pablo Cuevas,Dennis Novak
2019.07.29,Kitzbuhel,Outdoor,Clay,126,186,38,29,188,183,7,0,1,0,L,R,198,181,4/7,0/2,0,0,558/438,22/44,"$18,136,660","$1,478,946",Fernando Verdasco,Jozef Kovalik
2019.07.29,Kitzbuhel,Outdoor,Clay,977,75,35,32,188,183,1,1,3,3,R,R,165,183,0/0,8/18,0,0,297/303,160/212,"$10,535,763","$7,697,271",Jeremy Chardy,Dusan Lajovic
2019.07.29,Kitzbuhel,Outdoor,Clay,274,227,28,26,185,191,17,0,1,0,R,R,174,179,2/7,0/1,0,0,311/173,10/13,"$29,015,317","$867,559",Dominic Thiem,Sebastian Ofner
2019.07.29,Kitzbuhel,Outdoor,Clay,40,977,34,35,188,188,4,1,3,2,L,R,168,165,15/16,0/0,1,0,256/285,297/303,"$9,448,129","$10,535,763",Albert Ramos-Vinolas,Jeremy Chardy
2019.07.29,Kitzbuhel,Outdoor,Clay,5,225,23,36,183,180,8,6,2,0,R,R,170,173,31/13,4/7,2,0,150/83,242/224,"$7,726,248","$9,643,411",Casper Ruud,Pablo Cuevas
2019.07.29,Kitzbuhel,Outdoor,Clay,60,126,27,38,191,188,2,7,2,1,R,L,168,198,17/19,4/7,0,0,84/87,558/438,"$3,990,596","$18,136,660",Lorenzo Sonego,Fernando Verdasco
2019.07.29,Kitzbuhel,Outdoor,Clay,274,94,28,36,185,180,17,4,3,1,R,R,174,176,2/7,7/11,0,0,311/173,161/236,"$29,015,317","$6,931,384",Dominic Thiem,Pablo Andujar
2019.07.29,Kitzbuhel,Outdoor,Clay,40,5,34,23,188,183,4,8,3,2,L,R,168,170,15/16,31/13,1,2,256/285,150/83,"$9,448,129","$7,726,248",Albert Ramos-Vinolas,Casper Ruud
2019.07.29,Kitzbuhel,Outdoor,Clay,274,60,28,27,185,191,17,2,1,1,R,R,174,168,2/7,17/19,0,0,311/173,84/87,"$29,015,317","$3,990,596",Dominic Thiem,Lorenzo Sonego
2019.07.29,Kitzbuhel,Outdoor,Clay,274,40,28,34,185,188,17,4,2,1,R,L,174,168,2/7,15/16,0,1,311/173,256/285,"$29,015,317","$9,448,129",Dominic Thiem,Albert Ramos-Vinolas
2019.08.05,Montreal,Outdoor,Hard,388,8,25,24,188,188,0,11,0,0,R,R,172,165,0/0,31/10,0,3,5/14,216/122,"$1,236,373","$12,102,889",Marc Polmans,Andrey Rublev
2019.08.05,Montreal,Outdoor,Hard,518,375,29,33,196,191,4,6,1,0,R,R,201,187,0/0,2/0,0,0,186/182,247/239,"$6,291,443","$7,649,959",Bernard Tomic,Ernests Gulbis
2019.08.05,Montreal,Outdoor,Hard,702,1450,31,36,183,193,0,3,0,0,L,R,165,189,0/0,0/0,0,0,13/41,294/273,"$1,666,323","$9,265,938",Bradley Klahn,Viktor Troicki
2019.08.05,Montreal,Outdoor,Hard,34,82,25,22,185,196,1,1,0,1,R,R,180,172,23/17,3/12,0,0,74/68,40/62,"$3,092,308","$2,389,960",Tommy Paul,Alexei Popyrin
2019.08.05,Montreal,Outdoor,Hard,77,253,24,35,180,191,1,2,0,0,R,R,159,170,12/16,1/1,0,0,49/48,233/271,"$1,985,610","$7,781,785",Soonwoo Kwon,Robin Haase
